Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,Bollinger MA,Bollinger Up,Bollinger Down,MACD,MACDsig,MACDhist,new_indicator,sma_new_indicator,Prediction
2/24/2022,2305,2339.899902,2243.399902,2255.75,2241.0625,11466725,2371.945007,41.17920698,2371.945007,2457.265502,2286.624513,-15.56752136,-9.921110636,-5.646410728,0.094742215,0.115702253,S
2/25/2022,2280.100098,2307.949951,2276.25,2283.949951,2269.078857,6724094,2369.35,46.25210115,2369.35,2462.124365,2276.575635,-21.42560546,-12.2220096,-9.203595856,0.086455328,0.113895109,S
2/28/2022,2243,2367.350098,2243,2359.550049,2344.186768,9828768,2367.997498,50.36542083,2367.997498,2460.501303,2275.493693,-19.74032899,-13.72567348,-6.01465551,0.093884345,0.113045155,S
3/2/2022,2334.449951,2401,2329.199951,2398.550049,2382.932861,9909226,2368.990002,51.53431038,2368.990002,2462.398833,2275.581172,-15.08388356,-13.99731549,-1.086568067,0.105364913,0.112227341,S
3/3/2022,2400,2414.850098,2370.050049,2378.300049,2362.814697,4701183,2368.727502,49.72946385,2368.727502,2461.993449,2275.461556,-12.87915984,-13.77368436,0.894524524,0.109980105,0.111235948,S
3/4/2022,2353,2364.300049,2320.350098,2325.550049,2310.408203,4986814,2367.367505,45.43004705,2367.367505,2462.391125,2272.343885,-15.21301835,-14.06155116,-1.151467188,0.105213723,0.108941688,S
3/7/2022,2278.699951,2312.100098,2222,2239.550049,2224.968018,8299295,2362.780005,41.81141439,2362.780005,2472.80929,2252.75072,-23.7285711,-15.99495515,-7.733615954,0.089879822,0.104954096,S
3/8/2022,2211.5,2246,2180,2235.5,2220.944336,9825043,2358.7,32.76009635,2358.7,2481.205617,2236.194383,-30.45297023,-18.88655817,-11.56641207,0.080950866,0.100424929,S
3/9/2022,2236,2367,2234.149902,2354.100098,2338.772461,9421163,2358.602502,45.42202796,2358.602502,2481.120102,2236.084902,-25.91335524,-20.29191758,-5.621437657,0.094800393,0.097736057,S
3/10/2022,2400,2405,2360,2392.25,2376.673584,8297995,2359.040002,46.05981454,2359.040002,2481.993662,2236.086343,-19.0180709,-20.03714825,1.019077341,0.110270265,0.097154197,L
3/11/2022,2376.050049,2411,2376.050049,2399.149902,2383.528809,5656799,2359.944995,48.02162471,2359.944995,2483.84359,2236.046401,-12.84863292,-18.59944518,5.750812257,0.121293406,0.099809317,L
3/14/2022,2386.899902,2424.399902,2374,2418.850098,2403.100586,3849222,2362.067505,51.4960285,2362.067505,2488.579863,2235.555147,-6.297078894,-16.13897192,9.84189303,0.130824067,0.10424619,L
3/15/2022,2427.949951,2427.949951,2340.850098,2363.449951,2348.061279,7349740,2363.3125,48.1153621,2363.3125,2489.339548,2237.285452,-5.51171833,-14.0135212,8.501802875,0.127702167,0.107627973,L
3/16/2022,2382,2407.899902,2377.100098,2403.350098,2387.70166,5145644,2362.582507,52.08452095,2362.582507,2487.440726,2237.724289,-1.650678033,-11.54095257,9.890274537,0.130936778,0.110185159,L
3/17/2022,2432.75,2497.399902,2415.100098,2481.699951,2465.54126,9886295,2366.020007,67.04381339,2366.020007,2500.157594,2231.882421,7.643295408,-7.704102975,15.34739838,0.143649799,0.113552129,L
3/21/2022,2444,2484,2439,2467.399902,2451.334473,5537752,2367.215002,64.13435753,2367.215002,2504.644342,2229.785663,13.6970508,-3.42387222,17.12092302,0.147781436,0.1178089,L
3/22/2022,2460.100098,2534.949951,2453.600098,2531.149902,2514.669434,10410082,2372.552502,63.4672548,2372.552502,2526.618224,2218.48678,23.36939989,1.934782202,21.43461769,0.157830703,0.124603988,L
3/23/2022,2523,2564.850098,2523,2539.199951,2522.666992,7135797,2379.517505,61.60189813,2379.517505,2550.459439,2208.57557,31.32330237,7.812486235,23.51081613,0.162667455,0.132775647,L
3/24/2022,2510,2584.149902,2510,2578.649902,2561.860107,6077153,2389,66.0190088,2389,2581.799802,2196.200198,40.34503628,14.31899624,26.02604003,0.168526969,0.140148305,L
3/25/2022,2582.5,2616,2577,2595.850098,2578.947998,6563676,2400.090002,72.91453052,2400.090002,2613.665862,2186.514143,48.32566923,21.12033084,27.20533839,0.171274285,0.146248707,L
3/28/2022,2610,2629.75,2586.5,2621.949951,2604.87793,4564891,2418.4,86.08224374,2418.4,2642.40764,2194.39236,56.10962157,28.11818899,27.99143258,0.173105586,0.151429925,L
3/29/2022,2638,2638,2607.399902,2622.550049,2605.474365,4007695,2435.330005,86.76034996,2435.330005,2667.582219,2203.07779,61.6166049,34.81787217,26.79873273,0.170327049,0.155380223,L
3/30/2022,2639.899902,2688,2617.100098,2672.949951,2655.545898,7297028,2451,84.78992717,2451,2703.16112,2198.83888,69.24951445,41.70420063,27.54531383,0.172066299,0.159816636,L
3/31/2022,2664.949951,2669.699951,2628.600098,2634.75,2617.594727,6102744,2462.809998,76.45645259,2462.809998,2726.489783,2199.130212,71.39325645,47.64201179,23.75124466,0.163227562,0.163045714,L
4/1/2022,2636,2665.149902,2622,2655.850098,2638.557617,3656408,2476.6875,77.16401373,2476.6875,2750.654166,2202.720834,73.94242673,52.90209478,21.04033195,0.156912167,0.164371951,S
4/4/2022,2655.449951,2675,2641.649902,2663.699951,2646.356201,3659307,2493.594995,76.57655214,2493.594995,2770.015002,2217.174988,75.72319027,57.46631388,18.25687639,0.150427775,0.164636585,S
4/5/2022,2651.100098,2669.899902,2620.699951,2626.050049,2608.951416,6068663,2512.919995,79.6455358,2512.919995,2767.757194,2258.082796,73.25202206,60.62345551,12.62856655,0.137315956,0.16258511,S
4/6/2022,2587.100098,2634.5,2587.100098,2619.050049,2601.99707,5656703,2532.097498,76.30488779,2532.097498,2754.723307,2309.471688,69.92273617,62.48331165,7.439424525,0.12522723,0.158841088,S
4/7/2022,2595.100098,2606,2567,2572.850098,2556.0979,7151632,2543.034998,62.06168883,2543.034998,2749.766868,2336.303127,62.83201483,62.55305228,0.278962545,0.108546079,0.152842999,S
4/8/2022,2560,2625,2560,2615.649902,2598.619141,6992874,2554.204993,68.24168119,2554.204993,2750.511546,2357.898439,59.97480139,62.0374021,-2.062600716,0.103091128,0.146024683,S
4/11/2022,2600,2638.550049,2583,2610.199951,2593.20459,4270816,2564.757495,61.35614842,2564.757495,2748.240462,2381.274528,56.6180164,60.95352496,-4.335508559,0.097796118,0.138493736,S
4/12/2022,2587,2602.600098,2555.399902,2561.050049,2544.374756,6099986,2571.867493,52.80741758,2571.867493,2742.085453,2401.649532,49.42204719,58.64722941,-9.225182214,0.08640504,0.130101536,S
4/13/2022,2574.5,2592.600098,2545.5,2551.649902,2535.035889,4778478,2581.27749,46.2405974,2581.27749,2721.072189,2441.482791,42.47109609,55.41200275,-12.94090665,0.077748817,0.120669787,S
4/18/2022,2533,2559.800049,2521.800049,2543.850098,2527.286865,4603103,2588.30249,42.56503909,2588.30249,2702.165557,2474.439423,35.91898655,51.51339951,-15.59441296,0.071567157,0.111503747,S
4/19/2022,2558,2668,2551.050049,2640.800049,2623.605469,12064446,2596.257495,52.24112814,2596.257495,2700.594036,2491.920954,38.11013344,48.83274629,-10.72261286,0.082916597,0.10410419,S
4/20/2022,2657.100098,2734,2649.100098,2718.449951,2700.749756,11570835,2608.809998,59.63626125,2608.809998,2708.159939,2509.460056,45.58683462,48.18356396,-2.596729336,0.101846812,0.099246093,L
4/21/2022,2750.899902,2789,2732,2782.100098,2763.985352,10018531,2621.357507,60.68320281,2621.357507,2740.771885,2501.943129,56.00264546,49.74738026,6.2552652,0.12246859,0.097761357,L
4/22/2022,2758.899902,2802,2744.199951,2758.800049,2740.837158,6947490,2632.337512,62.50631957,2632.337512,2760.04062,2504.634404,61.66628086,52.13116038,9.535120482,0.130109404,0.098249574,L
4/25/2022,2742.399902,2758.399902,2663.649902,2695,2677.452393,7874671,2638.155017,53.63408008,2638.155017,2766.160575,2510.149459,60.31138981,53.76720626,6.544183543,0.123141659,0.099709132,L
4/26/2022,2710,2795,2707.699951,2775.649902,2757.577393,5643066,2647.145007,59.15447295,2647.145007,2787.317455,2506.972559,64.99616661,56.01299833,8.983168275,0.128823565,0.102282376,L
4/27/2022,2755.850098,2828,2755.050049,2778.350098,2760.259766,8924920,2654.965015,63.20902981,2654.965015,2806.230854,2503.699176,68.14127898,58.43865446,9.702624516,0.130499625,0.105552727,L
4/28/2022,2809.949951,2851,2786.100098,2819.850098,2801.489746,11820892,2664.830017,66.43208916,2664.830017,2832.084269,2497.575766,73.13940087,61.37880374,11.76059713,0.135293917,0.110441614,L
4/29/2022,2856.149902,2856.149902,2777.300049,2790.25,2772.082275,8406156,2670.69502,68.28734336,2670.69502,2847.123148,2494.266892,73.86054952,63.8751529,9.985396619,0.131158376,0.11578257,L
5/2/2022,2762,2805.5,2758.050049,2780.449951,2762.346191,4369022,2677.980017,64.67759226,2677.980017,2860.09934,2495.860694,72.80206606,65.66053553,7.141530531,0.124533251,0.12107918,L
5/4/2022,2785,2790,2676.300049,2693.649902,2676.111328,8882792,2679.870007,56.49163121,2679.870007,2861.806809,2497.933206,64.2188963,65.37220769,-1.153311385,0.105209426,0.123308463,S
5/5/2022,2723.5,2730,2632,2640.899902,2623.70459,7942721,2678.730005,56.17697924,2678.730005,2861.377756,2496.082254,52.55437416,62.80864098,-10.25426682,0.084007665,0.121524548,S
5/6/2022,2612.199951,2659,2593.550049,2620.649902,2603.586426,9068448,2678.459998,55.24954195,2678.459998,2861.451293,2495.468702,41.20120868,58.48715452,-17.28594584,0.067626529,0.116040342,S
5/9/2022,2574.949951,2597.100098,2507,2518.300049,2501.903076,8345649,2673.422498,48.30062915,2673.422498,2868.451109,2478.393886,23.67208838,51.52414129,-27.85205291,0.043011522,0.107330554,S
5/10/2022,2495,2526.600098,2458,2474.649902,2458.537109,9004636,2668.512488,38.1058027,2668.512488,2878.567783,2458.457192,6.18661672,42.45663638,-36.27001966,0.023400864,0.097356474,S
5/11/2022,2472.649902,2484.949951,2421.949951,2449.300049,2433.352295,7681157,2660.194995,29.17281291,2660.194995,2891.193448,2429.196542,-9.605540139,32.04420108,-41.64974121,0.01086816,0.085560933,S
5/12/2022,2427.5,2434.850098,2370,2399.399902,2383.7771,9456280,2649.654993,19.742255,2649.654993,2907.889525,2391.420461,-25.84948627,20.46546361,-46.31494988,0,0.072510971,S
5/13/2022,2426,2478,2415.350098,2426.600098,2410.800049,8910998,2642.932495,23.89598699,2642.932495,2917.370834,2368.494156,-36.11182744,9.150005396,-45.26183284,0.002453362,0.059226915,S
5/16/2022,2434.449951,2481,2416.649902,2427.199951,2411.39624,6201594,2636.709998,26.63584988,2636.709998,2925.149187,2348.270808,-43.69274092,-1.418543867,-42.27419705,0.009413416,0.047052419,S
5/17/2022,2435.100098,2539.899902,2432,2529.149902,2512.682129,7638666,2635.974988,29.26481852,2635.974988,2925.483445,2346.466531,-41.00152045,-9.335139183,-31.66638126,0.034125589,0.038011653,S
5/18/2022,2539.649902,2570,2508.25,2538.350098,2521.82251,7973235,2630.85249,30.02996809,2630.85249,2923.608716,2338.096265,-37.69184181,-15.00647971,-22.6853621,0.055047945,0.032995505,L
5/19/2022,2484,2512.5,2466.050049,2479.850098,2463.703369,6783641,2618.922498,22.48747497,2618.922498,2916.061982,2321.783013,-39.33591876,-19.87236752,-19.46355124,0.062553538,0.030850092,L
5/20/2022,2512.5,2644.399902,2502,2624.449951,2607.361816,10057508,2611.03999,38.68876956,2611.03999,2898.148018,2323.931962,-28.64070965,-21.62603595,-7.014673704,0.091554683,0.033242908,L
5/23/2022,2631.5,2653.550049,2593,2606.899902,2589.926025,7039144,2603.444983,38.2839388,2603.444983,2882.004347,2324.885619,-21.33488637,-21.56780603,0.232919663,0.108438817,0.039785637,L
5/24/2022,2607,2638,2597.699951,2615.850098,2598.817871,6243086,2599.487488,44.13097695,2599.487488,2874.80017,2324.174806,-14.65384239,-20.1850133,5.531170913,0.120781726,0.049523724,L
5/25/2022,2635,2656.699951,2601.5,2612,2594.99292,5867760,2591.304993,47.64620593,2591.304993,2854.011713,2328.598273,-9.559541193,-18.05991888,8.500377687,0.127698847,0.061206792,L
5/26/2022,2624.399902,2634.899902,2548,2587.100098,2570.255127,8252551,2581.742493,47.28802942,2581.742493,2829.266391,2334.218595,-7.445655901,-15.93706628,8.491410383,0.127677957,0.073974588,L
5/27/2022,2593.050049,2605.149902,2540.100098,2575.100098,2558.333252,7624888,2569.504993,55.37675138,2569.504993,2790.210627,2348.799358,-6.661892143,-14.08203146,7.420139312,0.125182303,0.086247482,L
5/30/2022,2615,2674,2594.199951,2664.800049,2647.448975,6393341,2563.232495,66.55638362,2563.232495,2763.728221,2362.736769,1.183638426,-11.02889748,12.21253591,0.136346763,0.098940817,L
5/31/2022,2641.399902,2678.800049,2615.699951,2632.649902,2615.508301,32591420,2555.842493,65.77744453,2555.842493,2732.051792,2379.633193,4.752248788,-7.872668226,12.62491701,0.137307454,0.109259003,L
6/1/2022,2634.300049,2655.199951,2616.199951,2633.5,2616.352783,4512079,2552.834998,72.00186864,2552.834998,2721.01101,2384.658985,7.561825991,-4.785769383,12.34759537,0.1366614,0.117420349,L
6/2/2022,2634,2732.449951,2634,2724.300049,2706.561768,10211408,2557.005005,74.9915866,2557.005005,2738.020922,2375.989088,16.92019579,-0.444576349,17.36477214,0.148349512,0.125999946,L
6/3/2022,2744,2817.350098,2742,2779.5,2761.402344,11048210,2564.94751,77.0916495,2564.94751,2770.057905,2359.837115,28.46284405,5.336907731,23.12593632,0.161770831,0.133021561,L
6/6/2022,2780,2814,2751.800049,2767.550049,2749.530029,5119488,2577.41001,71.27811133,2577.41001,2800.120267,2354.699753,36.2285941,11.515245,24.71334909,0.165468899,0.138724569,L
6/7/2022,2769.899902,2791.100098,2752.050049,2772.75,2754.696289,5703333,2592.315015,71.07154076,2592.315015,2825.712898,2358.917132,42.31482064,17.67516013,24.63966051,0.165297233,0.14317612,L
6/8/2022,2772.75,2781,2716.300049,2724.050049,2706.313477,5759172,2606.052515,72.34625598,2606.052515,2836.329546,2375.775484,42.71611519,22.68335114,20.03276405,0.154564918,0.145862727,L
6/9/2022,2710,2803,2710,2798.75,2780.5271,7973935,2626.02002,68.28960749,2626.02002,2850.018925,2402.021114,48.50269686,27.84722029,20.65547658,0.156015601,0.148696491,L
6/10/2022,2771.899902,2789.899902,2701.5,2714.25,2696.577148,8349943,2640.402515,59.87671904,2640.402515,2846.73019,2434.074839,45.74286545,31.42634932,14.31651613,0.141248236,0.150303085,S
6/13/2022,2650,2672.800049,2616.300049,2662.899902,2645.561523,8131998,2652.187512,54.01551559,2652.187512,2832.529788,2471.845237,38.96301404,32.93368226,6.029331779,0.121942251,0.148862633,S
6/14/2022,2650.050049,2671.850098,2613.449951,2628.100098,2610.988281,6790653,2657.135022,51.30513158,2657.135022,2828.469254,2485.80079,30.43108896,32.4331636,-2.002074646,0.103232131,0.145455101,S
6/15/2022,2617.550049,2637.300049,2584.399902,2596.300049,2579.395264,5166738,2660.03252,50.7375302,2660.03252,2824.740469,2495.32457,20.86298318,30.11912752,-9.256144337,0.08633291,0.140422252,S
6/16/2022,2623,2659.050049,2554,2560,2543.331543,7896943,2664.040015,48.83486898,2664.040015,2813.481759,2514.598271,10.23311882,26.14192578,-15.90880696,0.070834739,0.132670775,S
6/17/2022,2560,2624.850098,2556.100098,2590,2573.13623,11286988,2662.317517,43.64269567,2662.317517,2814.450545,2510.184489,4.181423157,21.74982525,-17.5684021,0.066968514,0.123190543,S
6/20/2022,2605,2617.100098,2521.100098,2543.050049,2526.491699,5568825,2659.125025,42.57172319,2659.125025,2818.654565,2499.595484,-4.352880623,16.52928408,-20.8821647,0.059248708,0.112568524,S
6/21/2022,2560,2593.399902,2528.300049,2584.100098,2567.274658,5408801,2657.537525,46.16042927,2657.537525,2819.493705,2495.581344,-7.715047702,11.68041772,-19.39546542,0.062712152,0.102310016,S
6/22/2022,2558.100098,2558.300049,2501,2505.600098,2489.285889,4899839,2652.217529,32.67036165,2652.217529,2826.95754,2477.477519,-16.52341168,6.039651842,-22.56306352,0.055332854,0.092386809,S
6/23/2022,2515.050049,2525,2445,2464.949951,2448.900391,8974475,2646.110022,24.48697591,2646.110022,2838.118614,2454.10143,-26.47899733,-0.464077992,-26.01491934,0.047291344,0.081514384,S
6/24/2022,2480,2511,2468,2500.050049,2483.771973,6571866,2642.35752,29.08849601,2642.35752,2842.95093,2441.764109,-31.17719482,-6.606701359,-24.57049346,0.050656306,0.072455191,S
6/27/2022,2544.949951,2544.949951,2481.550049,2492.649902,2476.419922,7141493,2633.750012,28.17856266,2633.750012,2844.790579,2422.709446,-35.09314824,-12.30399073,-22.7891575,0.054806141,0.06574158,S
6/28/2022,2482.100098,2533.949951,2482.100098,2527.699951,2511.241699,6263867,2628.502515,34.37077327,2628.502515,2844.811628,2412.193402,-34.96526568,-16.83624572,-18.12901996,0.065662487,0.061984615,L
6/29/2022,2507.199951,2597,2501,2580.149902,2563.350098,8863172,2625.83501,31.96072317,2625.83501,2843.197885,2408.472135,-30.28256655,-19.52550989,-10.75705666,0.082836356,0.06163496,L
6/30/2022,2580,2615.899902,2566,2595.649902,2578.749268,10666627,2619.402502,38.95511162,2619.402502,2832.059714,2406.745291,-25.03221748,-20.62685141,-4.405366071,0.097633377,0.064314824,L
7/1/2022,2574.899902,2592,2365,2408.699951,2393.016602,37841671,2600.8625,31.10038228,2600.8625,2819.325744,2382.399256,-35.54681509,-23.61084414,-11.93597095,0.080089934,0.065626966,L
7/4/2022,2378.949951,2442,2366.100098,2413.699951,2397.984131,19317335,2583.169995,33.32036721,2583.169995,2802.107133,2364.232857,-42.98079538,-27.48483439,-15.49596099,0.071796513,0.066881746,L
7/5/2022,2423,2464.899902,2417.100098,2433.25,2417.406738,8144239,2566.194995,37.06876557,2566.194995,2775.683796,2356.706194,-46.75578122,-31.33902376,-15.41675746,0.071981027,0.067808634,L
7/6/2022,2420.100098,2441.949951,2388,2411.850098,2396.145996,11050026,2550.584998,37.96606033,2550.584998,2757.052575,2344.11742,-50.88767647,-35.2487543,-15.63892217,0.071463467,0.069421695,L
7/7/2022,2425.899902,2433.25,2375,2388.100098,2372.550781,10753423,2530.052502,33.43182303,2530.052502,2712.936357,2347.168648,-55.4395867,-39.28692078,-16.15266592,0.07026664,0.071719225,S
7/8/2022,2418,2418,2382.550049,2391.399902,2375.829102,8773162,2513.909998,36.59505811,2513.909998,2684.94715,2342.872845,-58.11087574,-43.05171177,-15.05916397,0.072814083,0.073935003,S
7/11/2022,2376.5,2428.800049,2370,2423.899902,2408.117432,6390604,2501.959998,35.62195586,2501.959998,2662.224835,2341.69516,-56.94894122,-45.83115766,-11.11778356,0.081995999,0.076653988,L
7/12/2022,2404,2439.699951,2404,2420.449951,2404.690186,4974502,2491.57749,41.16791429,2491.57749,2644.155008,2338.999972,-55.66481265,-47.79788866,-7.866923988,0.089569265,0.079044666,L
7/13/2022,2427.300049,2434,2373,2377.550049,2362.069336,6564435,2480.63999,40.97667382,2480.63999,2632.970922,2328.309059,-57.44658657,-49.72762824,-7.718958329,0.089913968,0.079752427,L
7/14/2022,2388,2433.949951,2376.949951,2397.149902,2381.541748,7831798,2472.497485,39.02514465,2472.497485,2624.376219,2320.618752,-56.6243803,-51.10697865,-5.517401646,0.095042757,0.079493365,L
7/15/2022,2415,2415,2383.100098,2401.800049,2386.161621,4431880,2463.087488,40.25319827,2463.087488,2607.447627,2318.727349,-54.96395762,-51.87837445,-3.08558317,0.100707969,0.081555169,L
7/18/2022,2421,2425,2392.300049,2422.25,2406.478516,6996757,2457.047485,38.32095726,2457.047485,2597.372929,2316.722042,-51.40535164,-51.78376989,0.378418242,0.108777773,0.085253295,L
7/19/2022,2400.300049,2447,2400.300049,2437.100098,2421.231689,7587006,2449.697485,32.71717537,2449.697485,2576.77676,2322.61821,-46.84683087,-50.79638208,3.949551216,0.117097154,0.089764908,L
7/20/2022,2540,2542.5,2486.25,2503,2486.702637,11041036,2449.56748,40.02154014,2449.56748,2576.411058,2322.723903,-37.48450097,-48.13400586,10.64950489,0.132705496,0.09588911,L
7/21/2022,2494,2500,2467.300049,2486.300049,2470.111328,7625468,2450.634985,63.19731757,2450.634985,2578.379807,2322.890163,-31.05435824,-44.71807634,13.66371809,0.139727465,0.102835193,L
7/22/2022,2500,2516.300049,2495,2503.100098,2486.802246,5062651,2450.787488,64.61744211,2450.787488,2578.787724,2322.787252,-24.32242646,-40.63894636,16.3165199,0.145907483,0.110144533,L
7/25/2022,2467.449951,2467.449951,2403,2420.399902,2404.640381,10665470,2447.174988,48.25855695,2447.174988,2574.275634,2320.074342,-25.36810892,-37.58477887,12.21666995,0.136356394,0.115580572,L
7/26/2022,2421.100098,2443.899902,2411.350098,2421.5,2405.733398,5216466,2441.86499,51.3838957,2441.86499,2563.55938,2320.1706,-25.81052344,-35.22992779,9.419404347,0.129839829,0.119607629,L
7/27/2022,2419.949951,2427,2402,2419.199951,2403.448242,3994321,2433.817493,54.75242324,2433.817493,2536.866775,2330.76821,-26.04648717,-33.39323966,7.34675249,0.12501134,0.123117366,L
7/28/2022,2436,2467.949951,2421,2457.100098,2441.101563,5766936,2426.890002,59.0796217,2426.890002,2497.724922,2356.055083,-22.91115943,-31.29682362,8.385664186,0.127431608,0.126356251,L
7/29/2022,2474.699951,2517.100098,2464,2509.449951,2493.110596,6982808,2431.927502,61.20791511,2431.927502,2511.149073,2352.705932,-16.01755359,-28.24096961,12.22341602,0.136372109,0.129922665,L
8/1/2022,2519.149902,2587.75,2507.600098,2574.850098,2558.084717,7245568,2439.98501,67.40306894,2439.98501,2541.144007,2338.826012,-5.216938383,-23.63616337,18.41922498,0.150805986,0.134125486,L
8/2/2022,2572.5,2607.800049,2561.550049,2584.649902,2567.820801,6423115,2447.555005,75.225302,2447.555005,2567.505786,2327.604223,4.086285113,-18.09167367,22.17795878,0.159562405,0.138372011,L
8/3/2022,2600,2610,2567.449951,2606.350098,2589.379883,6576824,2457.280005,75.35141758,2457.280005,2595.229981,2319.330028,13.05963785,-11.86141137,24.92104921,0.165952761,0.141696738,L
8/4/2022,2610,2617.75,2535,2571.899902,2555.154053,6676577,2466.469995,69.22463925,2466.469995,2609.413616,2323.526374,17.19305084,-6.050518925,23.24356977,0.162044873,0.143928479,L
8/5/2022,2576,2578.800049,2526.949951,2534,2517.500977,6434433,2473.6,62.15068578,2473.6,2614.99472,2332.20528,17.21219362,-1.397976416,18.61017004,0.151250815,0.144462812,L
8/8/2022,2531,2583.550049,2531,2567.149902,2550.434814,4691228,2480.7625,63.59925728,2480.7625,2626.017031,2335.507969,19.67547779,2.816714426,16.85876337,0.147170704,0.145544243,L
8/10/2022,2576.899902,2589.899902,2557.050049,2582.5,2565.684814,4949442,2488.865002,59.29605831,2488.865002,2637.981402,2339.748603,22.60568857,6.774509254,15.83117931,0.144776824,0.147037943,S
8/11/2022,2603.100098,2609.899902,2580.199951,2591.100098,2574.229248,3783480,2499.542505,62.49104474,2499.542505,2645.650174,2353.434835,25.32987076,10.48558156,14.84428921,0.142477746,0.148784583,S
8/12/2022,2590.300049,2641.350098,2582.199951,2633,2615.855957,5838244,2511.33501,64.60860664,2511.33501,2660.681507,2361.988513,30.51798438,14.49206212,16.02592226,0.145230501,0.150564472,S
8/16/2022,2646.199951,2657.300049,2627.300049,2651.300049,2634.036865,3049304,2523.81001,80.36558116,2523.81001,2676.281287,2371.338733,35.69479542,18.73260878,16.96218664,0.147411641,0.151668426,S
8/17/2022,2665,2676.899902,2655.550049,2665.149902,2647.796631,3044037,2535.955005,81.00264416,2535.955005,2692.992104,2378.917905,40.4487548,23.07583798,17.37291681,0.148368486,0.151424676,S
8/18/2022,2660,2669,2640.199951,2661.300049,2651.932129,3419730,2547.165002,80.68442307,2547.165002,2706.481898,2387.848107,43.40530159,27.14173071,16.26357089,0.145784132,0.150046848,S
8/19/2022,2650,2661.699951,2604.949951,2613.850098,2604.649414,4366123,2552.707507,69.39736122,2552.707507,2713.263033,2392.151982,41.44185582,30.00175573,11.44010009,0.134547281,0.1469063,S
8/22/2022,2617,2631.300049,2586,2606.600098,2597.424805,4371179,2558.72251,63.53254775,2558.72251,2717.809854,2399.635165,38.85292417,31.77198942,7.08093475,0.124392085,0.143141022,S
8/23/2022,2594,2653.199951,2591.350098,2646.800049,2637.483398,4466619,2565.907507,60.77902679,2565.907507,2727.379706,2404.435309,39.58862424,33.33531638,6.25330786,0.12246403,0.140262343,S
8/24/2022,2640.100098,2670,2635.350098,2639.75,2630.458008,4785579,2576.875012,58.32327764,2576.875012,2726.064093,2427.685931,39.15147795,34.4985487,4.652929255,0.118735757,0.137418848,S
8/25/2022,2648.949951,2662.899902,2622.600098,2632.050049,2622.785156,3632902,2587.402515,54.05362316,2587.402515,2719.119027,2455.686003,37.74857262,35.14855348,2.600019142,0.113953258,0.134336492,S
8/26/2022,2633,2650,2607,2618,2608.784668,4957449,2597.342517,57.7714361,2597.342517,2703.050077,2491.634958,35.09844548,35.13853188,-0.040086401,0.107802817,0.130868999,S
8/29/2022,2585,2655,2578.050049,2597.649902,2588.506104,9155684,2604.370007,61.40475662,2604.370007,2686.986897,2521.753118,30.99878311,34.31058213,-3.311799014,0.100180972,0.126364046,S
8/30/2022,2614,2645.25,2576.600098,2637.949951,2628.664307,10678670,2610.795007,62.36898342,2610.795007,2681.4514,2540.138615,30.64835317,33.57813634,-2.929783168,0.101070923,0.121729974,S
9/1/2022,2582.649902,2604.949951,2550.699951,2560.399902,2551.387207,9188434,2610.072498,46.82834325,2610.072498,2682.54861,2537.596386,23.83820211,31.63014949,-7.791947378,0.089743932,0.115867519,S
9/2/2022,2560.399902,2575.350098,2525.699951,2530.5,2521.592529,5999196,2607.365002,41.80414577,2607.365002,2687.482811,2527.247193,15.84577589,28.47327477,-12.62749888,0.078478937,0.109136999,S
9/5/2022,2531,2581.5,2531,2569.800049,2560.754395,5227785,2605.5375,41.39199451,2605.5375,2687.401188,2523.673812,12.53837149,25.28629412,-12.74792262,0.078198396,0.103502111,S
9/6/2022,2573,2606,2572,2596.850098,2587.709229,5030172,2606.78501,42.75642247,2606.78501,2687.238669,2526.331351,11.96205149,22.62144559,-10.6593941,0.083063872,0.099369289,S
9/7/2022,2575,2594.899902,2570,2581.75,2572.662109,3455942,2609.17251,38.94194109,2609.17251,2683.101137,2535.243882,10.16963282,20.13108304,-9.961450216,0.084689816,0.095591868,S
9/8/2022,2588.25,2598,2571,2585.399902,2576.299316,3256840,2610.08501,39.93100061,2610.08501,2682.259409,2537.910611,8.940583222,17.89298307,-8.952399851,0.087040519,0.092422344,S
9/9/2022,2610,2610,2564,2569.300049,2560.256104,3837302,2609.425012,43.55374871,2609.425012,2682.89137,2535.958655,6.59144688,15.63267583,-9.041228955,0.086833581,0.089710377,S
9/12/2022,2570.550049,2612,2570.550049,2598.050049,2588.904785,3431445,2609.77251,48.83530202,2609.77251,2682.939045,2536.605974,6.969286533,13.89999797,-6.930711441,0.091750284,0.088105123,L
9/13/2022,2618,2629.699951,2601,2619.75,2610.528564,4102114,2609.11001,46.11963202,2609.11001,2681.628073,2536.591947,8.916942905,12.90338696,-3.986444055,0.098609306,0.087947957,L
9/14/2022,2575,2610,2572.75,2588.350098,2579.239014,4004997,2605.962512,43.1080832,2605.962512,2676.19891,2535.726115,7.836431437,11.88999586,-4.053564419,0.098452941,0.087686158,L
9/15/2022,2583,2603.550049,2556.75,2562.699951,2553.679199,4783723,2600.840015,41.12829978,2600.840015,2667.766797,2533.913233,4.854407233,10.48287813,-5.628470898,0.094784008,0.088190166,L
9/16/2022,2543.75,2553,2491,2499.199951,2490.402832,9330469,2592.73501,36.50919421,2592.73501,2667.62108,2517.848939,-2.602784462,7.865745613,-10.46853007,0.083508513,0.088693124,S
